episode,mass
1,8.679706724218939
2,8.679706724218939
3,2.705134011014398
4,1.4009439339175214
5,0.5117750931021049
6,2.4653509134360942
7,6.49019854490586
8,7.926933585020109
9,6.054280138104526
10,3.409563777734691
11,1.2823417697244823
12,3.1604172198099243
13,1.186265473703543
14,6.060921783479907
15,2.587721095709441
16,3.0668447473727345
17,5.219448425103447
18,7.180504918365781
19,9.321349090166791
20,1.1106727242695411
21,7.094586255710224
22,9.859839398813373
23,5.634882781155782
24,5.960990507948301
25,7.445113686553075
26,8.23068392908265
27,1.3441482381543015
28,9.085370268111046
29,5.774385942644659
30,7.339121019299179
31,3.0820202123135125
32,0.7596161731555208
33,1.7143977333282263
34,1.4243847271719654
35,6.59373216667354
36,4.292613651182309
37,9.84878339639148
38,4.094669466837139
39,2.624433326099346
40,2.243081046129312
41,8.454217097016567
42,6.93919425284785
43,2.108593009335842
44,7.102307281950644
45,8.399789932486087
46,7.480848233724451
47,7.519217896014424
48,2.3266830190423358
49,2.491958743227719
50,8.788700098091308
51,8.715309277508572
52,6.1488375336055245
53,2.1430249502700125
54,2.1614801875563705
55,4.419304962728008
56,5.72136330923218
57,7.576549267729852
58,5.224820071134338
59,6.898882090914534
60,2.624578483465948
61,9.341011184872034
62,8.230516475379277
63,2.095097055463586
64,1.8204636212791934
65,9.256486361390124
66,7.875163868914948
67,5.369970002241502
68,0.7955623542292675
69,6.3726611485201285
70,1.9667696928480964
71,4.554485136566659
72,8.173379631739195
73,1.8843965413342187
74,8.805801453943818
75,7.226843603039947
76,8.874642729661838
77,5.362489166661017
78,7.609870866809262
79,7.7238543397723936
80,5.133828371693474
81,5.339663159691157
82,6.173389498023917
83,3.127851683982927
84,5.667272448637707
85,5.049340541809152
86,6.534242387186805
87,0.830771661416526
88,1.4470196980838594
89,1.716504121435477
90,2.047935195442852
91,4.248331805467691
92,9.930735855583277
93,3.290011897866279
94,1.989104098698086
95,8.878445204476483
96,4.986558522965329
97,8.533622096978569
98,9.81824277540104
99,8.635439050662544
100,8.712808776564332
101,6.056083286088274
102,2.91549368848653
103,7.573921956156123
104,8.059376156287684
105,2.449184657044727
106,1.9820129319049156
107,9.866500875761073
108,3.782650646070141
109,4.246024392695159
110,9.207108088933504
111,8.162282563882579
112,8.410748144095038
113,0.4632621795948708
114,9.184175828080281
115,0.7541277874395048
116,6.345250958712768
117,3.8170533187697284
118,3.6905990330780063
119,0.512826562928391
120,6.173905095446307
121,3.5060862357740787
122,9.976426989150676
123,6.460761132809969
124,4.410724379022081
125,5.665874557519896
126,2.908779553590078
127,6.780216654588505
128,8.02706984331691
129,8.545259068699123
130,9.598624005786718
131,7.9854440212941755
132,1.8504005087322348
133,6.5870772866305725
134,1.8486490972243315
135,7.590561657046686
136,5.3547818435881345
137,4.616956753922094
138,0.48793170969947386
139,9.945877163074925
140,0.8591565785620752
141,9.26308347921557
142,7.393130585220671
143,4.815492722563214
144,8.25090312457108
145,1.9367757827133167
146,8.10917907448399
147,7.222254242536662
148,0.470667526183537
149,0.7658329912225093
150,0.30714882225812334
151,7.348649825142118
152,9.798888505752
153,3.092029639900754
154,1.0121589906262864
155,6.103201115780464
156,3.5260213905412923
157,9.917287367958936
158,5.802293407927313
159,6.6118815861020055
160,0.7275971928939673
161,5.938540086609197
162,2.866523739643297
163,5.052468955802068
164,5.3169104581005815
165,1.6151765776021194
166,1.2007020934955617
167,0.4526609542860158
168,6.2614285149523425
169,8.523302748265321
170,1.828618792993742
171,2.3057597939950183
172,9.02175328999953
173,4.427773306395322
174,8.266451229030995
175,0.7622163457141896
176,7.9581428261386975
177,8.508908273005694
178,1.6648379716139143
179,7.714497853000689
180,4.740787525385477
181,7.4781188146786475
182,0.3692769282709424
183,7.4766675581890985
184,3.967511102587047
185,0.5696256636200289
186,1.6406888197218814
187,8.688095977869686
188,5.202181340768931
189,3.115660376290577
190,2.0347552247711422
191,9.55220967037951
192,1.0992964747218226
193,2.295706952862698
194,8.863970701960778
195,2.0255161064969665
196,5.111292479432208
197,4.289934781708956
198,2.7566922127490265
199,1.9827411460280011
200,4.981405556316992
201,9.150259397379545
202,5.530228777019591
203,2.9817599416820735
204,2.1212732093312883
205,8.593610779816231
206,7.667274568988818
207,5.945689349465166
208,6.89965124271482
209,4.345717303815291
210,4.117964409937584
211,6.730149219275995
212,5.685577661273806
213,3.9066505137896965
214,3.2221651459642633
215,4.971423998934918
216,7.04718034466533
217,7.26720082374923
218,7.995721632042808
219,6.328077912861382
220,8.174308336965025
221,8.676175020604102
222,8.47859421456257
223,6.95824708194219
224,5.128131822967689
225,5.97505267322776
226,2.52011806459694
227,2.7985018908576977
228,6.552790136441201
229,2.9584152631481055
230,8.338529080908328
231,0.8889296148461032
232,3.9267607089639887
233,7.631403107930692
234,9.090483341146046
235,9.813300131279325
236,5.399624698097489
237,8.2089349138738
238,4.526613318034651
239,3.7052218447712844
240,1.1394858313621357
241,9.631454179275051
242,3.8305835771298558
243,5.040801188494585
244,3.7843034918177776
245,9.099927705536537
246,2.183594881101453
247,9.782800151138712
248,3.3067720290960834
249,2.8752380933927166
250,7.203793686771357
251,7.525445229804533
252,5.544331991846869
253,9.335300548874581
254,8.331954166119694
255,3.447298356518292
256,2.7864105745539156
257,8.363116920237314
258,0.946673461889782
259,7.740971348579432
260,8.05708652885422
261,7.086786426941135
262,2.055208252723296
263,9.975288629216022
264,2.5310450702503577
265,4.606373098022813
266,9.847548232389192
267,5.724086954581747
268,0.8504593237559218
269,1.382178632014854
270,3.4659854807421824
271,8.378098930744144
272,0.28903061080042425
273,0.4745532750582969
274,5.941344229474064
275,4.73933291872164
276,1.0643788388410478
277,2.6927248316762595
278,4.159457891983032
279,1.7549491670747919
280,0.11538184276126462
281,3.4746599318404616
282,7.1291254809302345
283,9.36959361400133
284,2.247208904465063
285,7.164371859195661
286,7.056007692066583
287,0.1768578335812781
288,3.2160473424712235
289,7.233985419929161
290,7.605251079858877
291,4.218365681999638
292,8.523386483172002
293,2.0662591279005222
294,9.30276910931324
295,2.4111294776439847
296,5.740170828134955
297,4.5767841498432285
298,7.91628711242545
299,6.706252839768506
300,2.466211544733252
301,4.0725924339607324
302,0.9197301468715038
303,1.2545021184923748
304,5.024148576250691
305,5.295690939398578
306,2.4223827558104194
307,0.33940175962058083
308,2.3484598058426793
309,5.706284454702357
310,5.022311797373236
311,1.3149187833270088
312,3.29954350033511
313,2.204212791143948
314,9.86734672010065
315,2.715695839831963
316,1.1943188297512266
317,9.791070257318484
318,0.5096156353396288
319,5.9565286081249385
320,6.418564954536043
321,3.2492257762125107
322,2.3457790770649694
323,2.152041404220332
324,3.6200520924243142
325,4.046633306805601
326,8.065200192823083
327,7.560468733924253
328,5.752328908155045
329,9.768050806766896
330,6.805988734515708
331,8.855704388251072
332,0.33759557226359005
333,3.3224785943283974
334,7.117046399834552
335,5.6392251553085755
336,8.37274104711455
337,9.036901185927832
338,1.639205620050531
339,3.02489507724936
340,2.3015664397284628
341,6.396233263857695
342,7.195261947678244
343,8.461211824900396
344,1.310944280456554
345,0.5346203488159147
346,8.65111451475242
347,4.766762876184513
348,5.601805293961787
349,2.376291135844701
350,1.2664945480837013
351,2.578979396427688
352,6.749011947790002
353,0.46329845964945615
354,9.539184472308817
355,2.8655356376405328
356,4.571930771357128
357,0.5316359822422494
358,0.386292301484331
359,6.767058257365866
360,2.41468424469706
361,2.973003421893892
362,4.344573773991716
363,8.720133766448987
364,4.727280501855037
365,9.354294467143902
366,9.39875091373743
367,9.006415641902983
368,5.906283204873622
369,6.966718554209912
370,2.9515345637989414
371,2.0336617692751906
372,4.481887595598971
373,3.742038788811336
374,1.3756824780259418
375,8.133171110311993
376,9.154801337572431
377,0.3706107961416456
378,0.16728570280385008
379,4.491935279557919
380,5.511332056486644
381,5.79034836444254
382,7.241420281033599
383,7.072863388331562
384,9.149519229076668
385,9.607419838520569
386,3.550511008193089
387,7.240056542589114
388,8.301830552423766
389,7.723772320456081
390,9.55077279593912
391,1.3298258620519652
392,3.6059466004986427
393,1.2322427399242115
394,7.489827471366814
395,1.0558459869508552
396,4.667580145488198
397,1.102822440976775
398,6.543727179512814
399,1.5263738630565973
400,1.6670683019766612
401,5.017295033192424
402,7.563029986322903
403,4.769216887605938
404,2.4515908020107524
405,0.38693020481106344
406,9.438640454126483
407,9.64101447391576
408,6.545950064868184
409,3.7815819869953087
410,4.557143890961751
411,6.877988011469413
412,4.153840295352911
413,0.4326604053857406
414,5.257155624895045
415,5.048143003010653
416,8.758928366964458
417,1.1801053957187357
418,2.5546247892772795
419,2.677395117169588
420,0.5403937017711793
421,5.5735731627960545
422,4.3934274628071215
423,9.774508997324414
424,4.8094607433490895
425,3.052813338482269
426,6.418401452707226
427,2.221891562643429
428,6.658800422463526
429,1.7282200014788955
430,7.1359298030419644
431,9.309987993672332
432,4.212032404670449
433,8.353732267556696
434,9.995384785509373
435,5.986190687204549
436,5.743216071659914
437,1.495288875077318
438,8.467888902371694
439,2.472099504776545
440,9.951031851532015
441,0.8640127528265332
442,7.406400245287157
443,3.792055364747085
444,7.10837403189482
445,5.8961104011539724
446,9.973182203964335
447,3.696614919813122
448,6.242190200364039
449,3.629490044255838
450,9.864031011615808
451,4.033058114081115
452,7.991850457502974
453,3.3534984052929055
454,8.381572427408578
455,5.44426308777517
456,9.09284579205388
457,6.878794251476332
458,3.187783523229441
459,0.2399460666997321
460,4.84152526268488
461,1.1244212017247894
462,1.3371272013781403
463,6.295217295467333
464,2.4887021424473326
465,7.468048673374691
466,1.6975311019903307
467,4.481041266413546
468,4.205770771804548
469,1.566429185127282
470,0.9261606120253648
471,4.395774920280983
472,5.888883899745023
473,0.37960758940100203
474,5.301743147540145
475,1.964838180560292
476,8.52939812240961
477,7.110702491916147
478,3.5868262128571753
479,0.6005444316126186
480,9.803969843191233
481,9.072154487476412
482,0.45619890881620107
483,0.3072261371702112
484,3.4462633586438813
485,2.4525945872106827
486,6.797579674634273
487,2.884450341283068
488,3.771250738983228
489,3.389205627911696
490,7.328554414918862
491,6.063560193306908
492,7.411357903914308
493,6.080005494790063
494,5.785104419171864
495,8.048570588578277
496,9.441486909062698
497,4.712754303447834
498,6.722892784966816
499,0.731895797595314
500,1.6686646248395927
501,2.6478803712648467
502,5.838849257697746
503,9.62913697158642
504,2.9856305156143645
505,7.703030160918138
506,9.793246824168905
507,1.4011161342438008
508,1.7200933600511719
509,0.19092484903284787
510,3.2607989856376496
511,5.316786421628505
512,1.2847612750608377
513,2.6372877178994374
514,8.755108479127902
515,2.7500617360441764
516,5.550902011304378
517,4.786669718152711
518,0.23736304974071648
519,4.925826901687133
520,2.3033514717438024
521,3.9867306953026693
522,9.586927020396717
523,8.656261072321515
524,5.897240717704485
525,7.584640206113775
526,5.357686625632571
527,8.090981432935132
528,7.474917511882585
529,6.093746732890548
530,6.228417603605696
531,8.87738956192828
532,2.996373906277827
533,0.15945466964186966
534,3.6065694083046647
535,5.509185964719883
536,7.439928664069227
537,5.739027633534535
538,2.0683251976930563
539,7.2126682724782345
540,3.4613534060679574
541,5.685775868844272
542,8.74506248921039
543,7.014414204802985
544,5.956538794103553
545,2.094828389321777
546,0.246171704150101
547,8.109907107316662
548,6.129289379202192
549,5.945721448168424
550,7.330406714485919
551,2.419089542501581
552,9.615046859409697
553,9.297394743610964
554,5.108939158262483
555,3.0313726669614045
556,5.410015655960578
557,5.350119526267627
558,7.3088663481230896
559,1.938359080581128
560,4.563697304108854
561,2.2497963337251177
562,2.4571232473785667
563,0.17381259421073725
564,3.025369750301404
565,3.9967740608477476
566,6.565085225118683
567,1.228736848660106
568,4.86851949668806
