episode,mass
1,5.503929156356288
2,5.503929156356288
3,8.602680444854453
4,6.890336607009133
5,3.3827590280329987
6,0.6939795026501171
7,3.9241500323228187
8,2.210183600975121
9,9.331815835805465
10,7.255901158673035
11,0.5642635360169581
12,8.23097740890653
13,5.9595080429795315
14,2.5955079330534714
15,3.2192592348591247
16,1.9595964203655614
17,3.568167079765886
18,2.6467038377528884
19,0.21002974170019387
20,4.154926247697627
21,4.1813190701070795
22,0.5275688318746771
23,9.554587054944351
24,4.037005119257605
25,5.343618057473287
26,2.4048478353490124
27,3.155189029869889
28,5.564580608344867
29,7.113908727186562
30,9.538903076656009
31,6.059055591794208
32,4.08229054246956
33,3.613808975439616
34,8.160218554027889
35,3.0466544058876615
36,5.491681817076184
37,9.634513938710617
38,1.915615207104695
39,7.307173648703743
40,7.359076642253717
41,0.556785787733369
42,9.698905298352102
43,3.7683810776860427
44,7.098747951462191
45,2.8119139458234597
46,2.565546142069886
47,3.119226561909409
48,1.4746346871999498
49,9.75363705863289
50,0.18327785320159048
51,8.955270826366602
52,3.6066213842780885
53,9.277649823238724
54,4.064827910351743
55,4.737666785025271
56,4.529727387688581
57,9.09340129043472
58,6.458733135050673
59,2.4740590794467185
60,6.795756924070095
61,4.348905008233392
62,2.328100761037976
63,1.6031718605347889
64,4.590163607009952
65,8.236789017373527
66,6.41568350856046
67,9.971937061384828
68,5.3159940249317685
69,2.524966086373623
70,0.38159218010458096
71,6.937556199443175
72,3.0345346097782437
73,7.72290291690131
74,1.9579998422679061
75,4.693657735541563
76,0.22289409311553024
77,1.6497852815788698
78,1.7681360717681316
79,2.4526800915543663
80,6.327550170675221
81,1.7558491539705356
82,3.652064415652412
83,8.031096619783026
84,7.964701935810096
85,1.5576695818657535
86,2.456890243057893
87,4.7102380930832615
88,9.502421666572813
89,5.316384723479784
90,3.3108930061564044
91,1.0729582796662323
92,2.206292195234569
93,0.3070937008955416
94,6.73244068203503
95,2.4023160127633325
96,7.959279078336694
97,3.373056208795333
98,0.36692154832431134
99,9.65407473021546
100,9.4844990296992
101,8.77991270712212
102,7.045316080549946
103,1.8288061632971067
104,8.065193792875304
105,3.9303981570952335
106,7.141963142908924
107,2.965454473738051
108,1.0517416035124223
109,6.70506260966522
110,9.163084365738635
111,1.2342919512987394
112,0.3557730681908422
113,9.07070808384618
114,8.587272941931783
115,7.609134495455248
116,4.724082102718997
117,1.3855252676027165
118,5.468068744390673
119,1.8951163959155044
120,4.161708030376861
121,6.561954352101163
122,9.943508671903874
123,9.942506188031759
124,9.985771593028346
125,6.840044237061493
126,1.7572788017488727
127,6.6011503140340615
128,0.687173968599051
129,9.493840967785184
130,6.917745768519706
131,4.9144414690772384
132,1.2577437402845786
133,8.70718425209433
134,2.0416716031189126
135,3.1337428369685947
136,8.865044042154487
137,8.108851987066263
138,3.2355434408125925
139,4.7398938199316865
140,8.793032625784225
141,9.957353307131667
142,2.4806684174967115
143,5.929463483440176
144,4.311725058319711
145,3.2164443936542835
146,3.9381649018328853
147,1.0272894068426979
148,2.0001683269579176
149,0.8235623283863702
150,5.263663346200036
151,9.70542638932294
152,8.05990310209687
153,1.8902947882122105
154,2.0384063969666815
155,1.996784373879716
156,5.794001432718576
157,3.212985835849682
158,6.548523328064818
159,7.960436981072408
160,7.068847917318845
161,8.728911467202815
162,2.062649493396965
163,2.605533301307725
164,0.9663207359346595
165,5.055183670636617
166,0.1705129589775164
167,8.091254786404399
168,3.4800540543353913
169,6.966752759209682
170,9.25087354794811
171,7.220987759522123
172,5.734305516390005
173,1.6372055315487068
174,0.7770505874656831
175,5.234653581488186
176,1.3868263480572147
177,4.600918361792318
178,8.888418823552756
179,1.058542422080899
180,1.5169575539803786
181,3.804151741684633
182,4.179832426596968
183,5.67480132480215
184,8.224370195538802
185,0.6918398426482467
186,4.430361600910493
187,8.460400284851822
188,5.693384426987941
189,7.021659757600068
190,8.65871582613668
191,5.917750578950171
192,5.018327009605437
193,4.431851764748129
194,1.6482605363941873
195,6.001775761173901
196,0.6990221677502624
197,2.0349423163836478
198,5.330749750753794
199,2.970067911704337
200,7.661604708494979
201,4.428592676320597
202,0.6431849546413356
203,7.130830452274441
204,3.494597594281977
205,7.902158912412895
206,0.11429281499906105
207,6.329192868905093
208,7.429087565584595
209,5.249134046657789
210,5.986972443635921
211,0.9453543158131295
212,3.4860374427131777
213,4.987122831742363
214,0.866418850804347
215,5.002253164448073
216,1.017405832978048
217,1.2221604436432079
218,1.431554735607634
219,7.173829842207213
220,5.178824432687663
221,2.814352376053745
222,5.878731304230746
223,5.034096153486165
224,1.1534092122145172
225,2.8756216928473126
226,6.719094406893785
227,9.159666339360324
228,4.328609479130081
229,6.637062048463687
230,3.5955669324185866
231,6.185224548386348
232,2.7016087817052483
233,2.7086748725319216
234,6.805386596726148
235,2.0902561127153745
236,6.8498688117369975
237,1.5028899934479498
238,7.550174910486642
239,9.157903413251084
240,1.3216644020217139
241,2.5420933849283114
242,6.042237871203389
243,6.107964950115064
244,4.7569698789510335
245,4.023313121178436
246,9.502653611382021
247,4.479409363106163
248,2.878768405910062
249,3.8194972348651834
250,2.7449813022638594
251,7.676417581626609
252,5.199288273998242
253,4.0512937480062865
254,3.277182482432285
255,2.426452125228742
256,6.347667223005238
257,7.849305630844858
258,4.2613707760960295
259,2.9691374379208257
260,5.255954896715131
261,2.5661788407213595
262,7.084448062574582
263,7.26839521421227
264,0.7511153639328003
265,7.015580993841834
266,6.609078175574031
267,9.048369772601566
268,6.689713021717616
269,5.688507390746849
270,9.818247712496646
271,5.935906239372938
272,9.430788209793006
273,6.465555595786902
274,6.570045551830624
275,7.391756826530745
276,6.449900457015885
277,4.626232902719851
278,1.3665960968724191
279,2.2361865862254118
280,8.63173132144308
281,7.291977124558526
282,6.165956380564176
283,3.4012687067204235
284,3.717184953311946
285,3.948513876130739
286,3.75185414131344
287,6.0111560399764885
288,0.6038192183633434
289,5.692577779176054
290,2.738630660662303
291,2.9464914020706394
292,4.255151756380507
293,3.605572455232219
294,3.316576878731483
295,7.19661953768406
296,7.580244583226917
