episode,mass
1,2.49816047538945
2,2.49816047538945
3,4.802857225639665
4,3.9279757672456204
5,3.3946339367881464
6,1.624074561769746
7,1.6239780813448106
8,1.2323344486727978
9,4.46470458309974
10,3.404460046972835
11,3.832290311184182
12,1.0823379771832098
13,4.879639408647977
14,4.329770563201687
15,1.8493564427131046
16,1.7272998688284025
17,1.7336180394137353
18,2.216968971838151
19,3.0990257265289514
20,2.727780074568463
21,2.1649165607921677
22,3.447411578889518
23,1.5579754426081673
24,2.1685785941408726
25,2.465447373174767
26,2.8242799368681437
27,4.140703845572054
28,1.798695128633439
29,3.0569377536544464
30,3.36965827544817
31,1.185801650879991
32,3.4301794076057535
33,1.6820964947491661
34,1.260206371941118
35,4.7955421490133325
36,4.862528132298237
37,4.233589392465845
38,2.2184550766934827
39,1.3906884560255355
40,3.7369321060486276
41,2.760609974958405
42,1.4881529393791153
43,2.9807076404450807
44,1.1375540844608736
45,4.637281608315128
46,2.0351199264000677
47,3.650089137415928
48,2.246844304357644
49,3.0802720847112433
50,3.1868411173731186
51,1.7394178221021082
52,4.878338511058234
53,4.100531293444458
54,4.757995766256757
55,4.579309401710596
56,3.3915999152443406
57,4.687496940092467
58,1.353970008207678
59,1.7839314496765808
60,1.1809091556421523
61,2.3013213230530574
62,2.554709158757928
63,2.0853961270955836
64,4.314950036607717
65,2.427013306774357
66,2.123738038749523
67,3.170784332632994
68,1.5636968998990506
69,4.208787923016159
70,1.2982025747190833
71,4.947547746402069
72,4.08897907718663
73,1.7948627261366896
74,1.0220884684944096
75,4.261845713819337
76,3.8274293753904685
77,3.9160286721639492
78,4.0850813867437825
79,1.2961786069363614
80,2.4338629141770904
81,1.4634762381005189
82,4.4524137035023745
83,3.4931925073102317
84,2.3235920994105967
85,1.2542334011440945
86,2.243929286862649
87,2.300733288106988
88,3.9184247133522563
89,3.5502298854208525
90,4.548850970305306
91,2.888859700647797
92,1.4783769837532068
93,3.85297914889198
94,4.04314019446759
95,3.245108790277985
96,4.083868719818244
97,2.975182385457563
98,3.0909313175279762
99,2.7101640734341985
100,1.1016765069763808
101,1.4315657079732178
102,1.125716742746937
103,3.5456416450551216
104,2.2574239243053067
105,3.034282764658811
106,4.6302658957043725
107,1.9971689165954998
108,2.641531692142519
109,4.022204554172195
110,1.9151926619664899
111,1.307919639315172
112,2.159005811655072
113,1.6448851490160177
114,4.718790609370292
115,4.232481518257668
116,3.533615026041694
117,4.485842360750871
118,4.214688307596457
119,1.7462802355441434
120,4.570235993959911
121,3.157368967662603
122,4.229760620656251
123,4.584365199693973
124,2.2720138998874555
125,1.440207698110707
126,1.9117406501677667
127,2.7084311545050253
128,4.272059063689973
129,4.442922333025374
