episode,mass
1,5.503929156356288
2,5.503929156356288
3,8.602680444854453
4,6.890336607009133
5,3.3827590280329987
6,0.6939795026501171
7,3.9241500323228187
8,2.210183600975121
9,9.331815835805465
10,7.255901158673035
11,0.5642635360169581
12,8.23097740890653
13,5.9595080429795315
14,2.5955079330534714
15,3.2192592348591247
16,1.9595964203655614
17,3.568167079765886
18,2.6467038377528884
19,0.21002974170019387
20,4.154926247697627
21,4.1813190701070795
22,0.5275688318746771
23,9.554587054944351
24,4.037005119257605
25,5.343618057473287
26,2.4048478353490124
27,3.155189029869889
28,5.564580608344867
29,7.113908727186562
30,9.538903076656009
31,6.059055591794208
32,4.08229054246956
33,3.613808975439616
34,8.160218554027889
35,3.0466544058876615
36,5.491681817076184
37,9.634513938710617
38,1.915615207104695
39,7.307173648703743
40,7.359076642253717
41,0.556785787733369
42,9.698905298352102
43,3.7683810776860427
44,7.098747951462191
45,2.8119139458234597
46,2.565546142069886
47,3.119226561909409
48,1.4746346871999498
49,9.75363705863289
50,0.18327785320159048
51,8.955270826366602
52,3.6066213842780885
53,9.277649823238724
54,4.064827910351743
55,4.737666785025271
56,4.529727387688581
57,9.09340129043472
58,6.458733135050673
59,2.4740590794467185
60,6.795756924070095
61,4.348905008233392
62,2.328100761037976
63,1.6031718605347889
64,4.590163607009952
65,8.236789017373527
66,6.41568350856046
67,9.971937061384828
68,5.3159940249317685
69,2.524966086373623
70,0.38159218010458096
71,6.937556199443175
72,3.0345346097782437
73,7.72290291690131
74,1.9579998422679061
75,4.693657735541563
76,0.22289409311553024
77,1.6497852815788698
78,1.7681360717681316
79,2.4526800915543663
80,6.327550170675221
81,1.7558491539705356
82,3.652064415652412
83,8.031096619783026
84,7.964701935810096
85,1.5576695818657535
86,2.456890243057893
87,4.7102380930832615
88,9.502421666572813
89,5.316384723479784
90,3.3108930061564044
91,1.0729582796662323
92,2.206292195234569
93,0.3070937008955416
94,6.73244068203503
95,2.4023160127633325
96,7.959279078336694
97,3.373056208795333
98,0.36692154832431134
99,9.65407473021546
100,9.4844990296992
101,8.77991270712212
102,7.045316080549946
103,1.8288061632971067
104,8.065193792875304
105,3.9303981570952335
106,7.141963142908924
107,2.965454473738051
108,1.0517416035124223
109,6.70506260966522
110,9.163084365738635
111,1.2342919512987394
112,0.3557730681908422
113,9.07070808384618
114,8.587272941931783
115,7.609134495455248
116,4.724082102718997
117,1.3855252676027165
118,5.468068744390673
119,1.8951163959155044
120,4.161708030376861
121,6.561954352101163
122,8.640536147087172
123,5.174706633871981
124,0.31107772875765544
125,1.3767154626457254
126,3.3293564609797492
127,2.179561979777023
128,2.3875237471982698
129,0.3552128334985215
130,0.832861981250369
131,9.51060796542306
132,3.190635433212643
133,4.249636584055437
134,8.988222392461264
135,0.7377825245556314
136,7.162532735224743
137,8.663895068821672
138,2.6412187534407834
139,1.196895790822233
140,2.3399545853658816
141,9.334489340926686
142,8.318468644851784
143,5.7871198605898195
144,1.4189681781979382
145,6.496162029033051
146,2.973312005828318
147,7.572083747922679
148,8.134215849946976
149,9.120366108773366
150,4.6128249096865686
151,0.9899890101123643
152,5.892256698048132
153,3.224827366866391
154,3.969822148715892
155,9.401085339214271
156,6.68447985710287
157,6.49907814404354
158,6.78806342669669
159,9.557597110387924
160,7.244478491119591
161,9.359260732538203
162,3.58788505418058
163,6.764763020214584
164,0.31225527343564596
165,9.400145628161804
166,8.581862353342252
167,1.7890026340337528
168,3.2116173073099006
169,5.040204730326919
170,0.20233566755482718
171,8.170551914872823
172,7.784778616378098
173,9.561918131271192
174,3.8111782607153746
175,7.236081161652731
176,8.62950200442274
177,4.295209018003843
178,9.941561953125339
179,4.51863708921388
180,1.654901139527199
181,5.16386503985252
182,7.7038140164729745
183,5.664453267362115
184,7.626021142913378
185,8.798719132825745
186,5.500757386795883
187,9.402364975456623
188,2.9543179077793496
189,5.910968169634765
190,8.446353381125899
191,6.336495801930954
192,3.207543185735293
193,8.905423260090176
194,1.0085580666211322
195,9.585517396511325
196,8.61519639678689
197,2.348339913143641
198,5.948407079886012
199,0.39574595930544587
200,7.645902205079606
201,3.88901608896269
202,1.620134087027107
203,1.413067813987243
204,2.9848331949845592
205,9.875366658173057
206,9.444525051809793
207,2.016592348408155
208,5.468590256053298
209,0.8932538741539182
210,0.3576800549870802
211,1.6829339848720668
212,4.136320541782442
213,3.124533374621817
214,2.3308588087734625
215,0.7278508006096948
216,8.581777224889334
217,5.41362505744413
218,3.57910914801093
219,3.3611086020195615
220,5.579232858460918
221,5.777269201755775
222,7.015105344345215
223,9.267258367577417
224,4.190126417319518
225,0.1751706371066239
226,4.321081408893091
227,8.569723616095349
228,6.316953159034911
229,1.481353192500091
230,2.1375984212184593
231,5.213162961977049
232,7.589957562375861
233,1.3971441449024355
234,3.122130900653145
235,4.481666368809672
236,8.179297866206497
237,1.2218970421608857
238,3.0535492153612425
239,2.5254234455506026
240,9.570247174008898
241,2.999802309059457
242,6.949316854491984
243,6.658185593246736
244,6.16704621974137
245,9.191731778736777
246,6.039324813896132
247,2.556198408691611
248,5.285092128059282
249,0.45964227479669884
250,7.1838053167367475
251,5.871589497943577
252,3.319255426578007
253,9.978290355495536
254,3.116224878965944
255,1.4560965464194542
256,7.411720955645719
257,2.4961009604079374
258,6.127750543946927
259,6.2132098786375005
260,8.334452349918557
261,0.5311770610513081
262,8.705143479541231
263,6.773629127134963
264,2.160324586565113
265,3.8610426863883216
266,3.6323337931423128
267,9.167845905632069
268,5.7153604354859935
269,9.145866062846409
270,6.589190798702415
271,7.000123812676728
272,8.785166296706109
273,7.034899466507811
274,9.642338365020333
275,5.736453010285403
276,2.5593603930197766
277,6.062412596811649
278,0.6415784489344144
279,2.7948508682637723
280,5.0308268672711165
281,9.412682980134694
282,8.125259463560333
283,6.160405933360988
284,5.628094709074172
285,3.9252148337143833
286,9.017666347359487
287,8.260687220219559
288,2.963558769200702
289,2.9852879899392257
290,5.659787601501006
291,3.8762604069890467
292,3.5071134237684753
293,8.03475373126455
294,0.24954969732452634
295,9.125512644861463
296,9.587096054771683
