episode,mass
1,3.1834057197399144
2,3.1834057197399144
3,4.435426442365436
4,3.7435703462663166
5,2.326367284053737
6,1.2399917182424716
7,2.5451111241708357
8,1.8525994347374226
9,4.7300266003254405
10,3.8912731954234485
11,1.1875812266735184
12,4.285243397537991
13,3.367477997163447
14,2.008286033556958
15,2.2603067615592423
16,1.7513520890365903
17,2.4012796281882367
18,2.0289712475769246
19,1.0444564612930076
20,2.6383540394737888
21,2.6490178061038705
22,1.172755083585728
23,4.820035173714889
24,2.590709139093982
25,3.1186335585750653
26,1.9312516506460655
27,2.23441981004844
28,3.207911356907017
29,3.8339025160349745
30,4.813698212790307
31,3.407699229007761
32,2.609006279785681
33,2.4197207981574205
34,4.25665396122339
35,2.1905674367222874
36,3.1784572998287612
37,4.852328864125502
38,1.7335819018604828
39,3.9119893530116134
40,3.9329602594964514
41,1.1845599142357046
42,4.878345575091759
43,2.4821741728024413
44,3.8277769500857337
45,2.095722806393317
46,1.996180259422176
47,2.2198895199633975
48,1.555407954424222
49,4.900459417629451
50,1.033647617455188
51,4.577887202572365
52,2.4168167209204396
53,4.708141342722716
54,2.601950670849189
55,2.8738047616263724
56,2.789788843510538
57,4.633697491084735
58,3.569185105070979
59,1.9592157896754419
60,3.705356332957614
61,2.716729296255916
62,1.9002427317325155
63,1.607342165872642
64,2.814207517983819
65,4.287591522171121
66,3.551791316590085
67,4.988661438943366
68,3.107472333305765
69,1.979784277322676
70,1.113774618224073
71,3.76264896947199
72,2.185670549405351
73,4.0799607745055795
74,1.7507070069769317
75,2.8560233274915405
76,1.0496541790365779
77,1.6261758713449979
78,1.6739943724315682
79,1.9505778147694408
80,3.5161818871415034
81,1.6690299612002164
82,2.435177541677742
83,4.204483482740617
84,4.177657347802059
85,1.5889574068144459
86,1.952278886083997
87,2.8627224618518228
88,4.798958249120329
89,3.1076301913049633
90,2.297330507537941
91,1.393114456430801
92,1.8510271495897248
93,1.0836742225840572
94,3.6797740129434464
95,1.9302286920255889
96,4.175466294277452
97,2.3224469530486194
98,1.107847090232045
99,4.860232214228468
100,4.791716779676444
101,4.507035437221059
102,3.8061883153737157
103,1.6985075407261037
104,4.218260118333456
105,2.547635619028377
106,3.8452376334985554
107,2.1577593833285054
108,1.3845420620252211
109,3.6687121655213013
110,4.661852268985307
111,1.4582997783025209
112,1.1033426538144817
113,4.624528518725729
114,4.429201188659306
115,4.033993735537473
116,2.868316001098585
117,1.51940414852635
118,3.168916664400272
119,1.7252995539052542
120,2.6410941536876207
121,3.6108906473136013
122,1.340442445044466
123,3.350296038512172
124,3.9080130968992317
125,1.191843376721315
126,2.8310394897438753
127,1.4564104230771742
128,3.6672048132527344
129,1.6389523736503082
130,4.056020040432477
131,4.049949312707447
132,4.239439759756118
133,1.0509417819738394
134,3.928372394891986
135,4.485519604624859
136,4.345293717416169
137,4.481414151966787
138,2.149484775190902
139,2.078698107651972
140,3.544656520368685
141,1.971944808837803
142,4.1106182107483935
143,1.2832615165760104
144,4.067798199451881
145,2.742160852572351
146,4.87082797811366
147,4.088436414574316
148,2.3469102825380617
149,1.3578178173800506
150,2.893258441184848
151,4.76074082951572
152,4.9904971476894815
153,4.709982848268947
154,4.949260477891064
155,1.5453905020097984
156,3.6056231656336815
157,2.1767932745041034
158,3.9621524318856554
159,2.9993676233117146
160,4.252199115462762
161,4.63429226353423
162,1.189419655456169
163,3.2513823433980424
164,4.740432560147739
165,1.4818184614815717
166,2.9713162579129073
167,3.9176077429024687
168,4.562019330763483
169,1.0319501576846823
170,3.853897438157805
171,2.0846646768937154
172,3.575934095993412
173,3.64665684332183
174,3.855190458928292
175,2.6319886017253293
176,2.2664134734314496
177,3.5275431360244793
178,1.8553510150663395
179,3.065223513610407
180,3.4782366908764484
181,1.8833432727050146
182,2.59736459339
183,3.9697071954193377
184,2.376366214455602
185,1.8075095678990816
186,4.351826565259071
187,1.185780835820042
188,1.064270049067432
189,1.2319744984926073
190,2.3310317728162384
191,1.8156075471982422
192,3.0140505950108247
193,3.239925777712769
194,1.1613975436809603
195,1.2709692790605898
196,1.1753135796191114
197,3.989324707807153
198,3.3554891373881333
199,1.1488237656848863
200,4.599653087331541
201,3.0274772624422543
202,1.955680157630694
203,1.1233863244309465
204,1.842265400851839
205,2.414097758387065
206,4.643621909168768
207,1.8841177365282662
208,4.987210295512133
209,3.647996466134577
210,1.678012865021536
211,2.965068539231181
212,3.128910840708364
213,4.595300243194984
214,1.978998519492186
215,1.812218208173126
216,4.715911522104104
217,4.705158725303855
218,3.423941006938682
219,2.419433822445657
220,2.5989767974050304
221,1.2578947413242973
222,3.4117072038802814
223,4.955646724960629
