episode,mass
1,4.466548171401591
2,4.466548171401591
3,2.0525793983896556
4,1.525633912693948
5,1.1663737749907495
6,1.9556973387620582
7,3.581898401982166
8,4.162397408088933
9,3.4057697527695057
10,2.3371974859534106
11,1.4777138463533261
12,2.2365322100242118
13,1.4388951408903203
14,3.4084532458504677
15,2.005139836650279
16,2.19872515045363
17,3.068464010142807
18,3.860810068026578
19,4.725797612188602
20,1.4083526158664812
21,3.8260954568526158
22,4.943369454066009
23,3.2363162752144574
24,3.3680769729084044
25,3.967722701637606
26,4.285124819831374
27,1.5026861568300207
28,4.630452633580221
29,3.292681188947337
30,3.924897381535022
31,2.204856651439803
32,1.2665115851133417
33,1.652281912455849
34,1.5351049402715011
35,3.6237301683529455
36,2.693985313609014
37,4.938902382380396
38,2.6140078653887433
39,2.0199730610502407
40,1.865891331769419
41,4.375441251319825
42,3.7633108092314544
43,1.8115527310447845
44,3.8292150634144018
45,4.3534504777721565
46,3.98216090251493
47,3.9976637963694643
48,1.899669906683772
49,1.9664479770617045
50,4.510585898218711
51,4.480933041417605
52,3.443974761052737
53,1.8254646263717222
54,1.8329212879015637
55,2.745173722314347
56,3.2712579027200728
57,4.020827986961557
58,3.07063437217549
59,3.7470230670361753
60,2.020031710491292
61,4.73374189287759
62,4.285057161769405
63,1.8060998203893277
64,1.695136816678462
65,4.699590449046514
66,4.141480351076746
67,3.1292808089864654
68,1.2810352946380879
69,3.5344085448566176
70,1.7542503809487258
71,2.7997919743703674
72,4.261971568379472
73,1.7209682995289772
74,4.517495536946997
75,3.879532768905029
76,4.545310193802763
77,3.1262582491559665
78,4.034291259316873
79,4.0803451877868255
80,3.03387004916908
81,3.1170356200772353
82,3.45389474667633
83,2.2233744177708794
84,3.249403009550589
85,2.999733552246122
86,3.5996938938128507
87,1.2952612773400105
88,1.5442503830641856
89,1.6531329783577684
90,1.7870445234112533
91,2.6760936587748247
92,4.972014487104355
93,2.2888936961075874
94,1.7632743833123579
95,4.546846547263225
96,2.9743670799859916
97,4.407524079587301
98,4.9265627375357735
99,4.448662242691936
100,4.47992273800579
101,3.406498297409404
102,2.137573207469305
103,4.019766446931767
104,4.215909558096033
105,1.9491655179978693
106,1.7604092654161274
107,4.946060959903464
108,2.4879396549778345
